id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11178448,Vondelpark House Bed & Breakfast Room 2.,55288093,Petra,,De Baarsjes - Oud-West,52.357433,4.857956,Private room,195,2,101,2020-08-16,1.19,3,193,0,0363 F5F1 8B5D A2C6 FA55
11204982,Unusual ground floor apartment,58347062,Sammi,,De Baarsjes - Oud-West,52.36613,4.86611,Entire home/apt,200,2,71,2023-02-26,0.83,1,2,4,0363 B0D5 4665 5C87 52E0
11748044,Brazil apartment Amsterdam,58428526,Janeth,,Bos en Lommer,52.37603,4.85119,Entire home/apt,425,2,47,2023-02-05,0.57,3,134,23,Exempt
11764965,Cozy central apartment,13384875,Sezi,,Westerpark,52.38199,4.87227,Entire home/apt,80,15,8,2019-08-31,0.10,1,0,0,0363 6118 623A 1E13 7763
12640663,Bright modern apartment w/balcony!,21917026,Caroline,,Zuid,52.34952,4.86403,Entire home/apt,157,5,25,2022-10-04,0.30,1,67,2,0363 43AD 1136 7938 20BA
11790061,Cosy entire apartment with great view,62791495,Roel & Mirjam,,De Baarsjes - Oud-West,52.36293,4.85629,Entire home/apt,329,2,43,2022-08-08,0.51,1,0,8,0363 856E E183 353A EB5F
11822995,"Nice, Clean and Cosy Appartment",62977977,Jeroen,,De Baarsjes - Oud-West,52.36429,4.85056,Entire home/apt,95,5,43,2021-07-30,0.51,1,0,0,0363 CB3F 7A1B E1FC C21E
11215477,West City apartment Amsterdam,58428526,Janeth,,Bos en Lommer,52.38003,4.84789,Private room,425,2,58,2022-12-04,0.71,3,181,11,0363 A10B D120 6049 82F5
12661281,Spacious two-floor rooftop (2) family appartment,19640285,Derk,,De Baarsjes - Oud-West,52.36989,4.84952,Entire home/apt,210,3,17,2018-08-16,0.21,1,0,0,0363 83CA C1E5 284A 7041
13120829,Comfortabel appartement met heerlijk bed.,106267213,BnB Assistant,,Zuid,52.34654,4.86533,Entire home/apt,450,3,11,2019-09-14,0.13,3,0,0,0363B7A4929C404DA6E4
11843850,Luxury Flowermarket Apartment,9462022,Saskia,,Centrum-West,52.36655,4.89039,Entire home/apt,295,3,95,2023-03-08,1.13,3,251,29,03632A9D85E00F23F0B9
12674363,"Luxe studio, private entree, 3 km/12 min. from CS",35094092,Isa,,Noord-West,52.4006,4.91977,Private room,75,1,166,2023-03-02,4.24,1,7,84,0363 BFCC EED6 955F 5EF3
11846023,17th Century Flowermarket Apartment,9462022,Saskia,,Centrum-West,52.36655,4.89039,Entire home/apt,295,3,89,2023-02-12,1.05,3,270,20,03632A9D85E00F23F0B9
12688355,MODERN HOUSEBOAT IN CITY CENTER!,1464510,Wendy And Bram,,Centrum-Oost,52.36272,4.90861,Entire home/apt,223,2,9,2022-08-24,0.11,5,0,4,0363 6E2A F50B 691F ECA3
11857316,Waterfront / Lots of Privacy / Free Parking!,6192042,Karina,,Oud-Noord,52.38508,4.90925,Entire home/apt,131,1,739,2023-03-09,8.77,1,119,134,0363 1887 E69B 7B42 F4BB
13127944,Sunny family home 10 minutes from citycentre,21055819,Tom,,Noord-Oost,52.39487,4.93111,Entire home/apt,150,3,9,2019-08-18,0.11,1,0,0,0363 9C9A 34BC 226A D6B4
13134404,Cool & Cosy with Roof Top in Trendy Neighbourhood,5994506,Najim,,Oud-Oost,52.35678,4.92396,Entire home/apt,190,2,9,2019-09-07,0.12,1,0,0,0363 E13E 7D48 E4F1 98A6
12725921,Friendly house in a green area,4920510,"Niels, Imke, Ravi & Manu",,Oud-Noord,52.39205,4.94383,Entire home/apt,231,2,17,2022-08-15,0.20,1,59,4,0363 6937 1D57 A77E 4246
13134714,Amstel Joy,73169850,Luchiena,,Oud-Oost,52.35015,4.9135,Private room,95,2,126,2022-12-11,1.54,1,70,20,0363 28E1 79A9 9E6C DEA8
11858660,Perfectly situated light apartment,19112311,Pim,,De Pijp - Rivierenbuurt,52.35458,4.9039,Entire home/apt,139,3,40,2020-03-12,0.47,1,0,0,0363 F960 ACE2 9BEF 9A02
11859556,Suite with separate entrance in the center city!,870437,Mauro,,Centrum-West,52.37617,4.89228,Private room,94,2,300,2023-01-23,3.54,1,4,39,0363 7716 435B 09C8 6766
12733599,PARK SUITE private place in beautiful location,1458717,Stephanie & Sebastian,,Watergraafsmeer,52.34991,4.94026,Private room,75,28,143,2023-01-31,1.75,1,296,4,0363 EFF1 0AD9 D4AF DD49
11867547,"Renovated, clean apartment! With rooftop terrace!",14087019,Sanne,,Zuid,52.35264,4.8476,Entire home/apt,90,14,9,2022-10-10,0.11,1,0,1,0363 461A CAA6 47EA C6F8
13135409,"Nice apartment with canal view,  nearby Vondelpark",28561678,David,,Zuid,52.35079,4.85205,Entire home/apt,95,3,29,2023-01-02,0.35,1,0,6,0363 A01A 7447 8DC0 759F
12743606,Stylish & spacious apartment in the centre,34516326,Julia,,Centrum-Oost,52.36465,4.91104,Entire home/apt,195,2,11,2018-10-27,0.17,2,0,0,0363 36B0 E0CF 074B 8777
11897715,Bright and cosy apartment,63459419,Hannah,,De Baarsjes - Oud-West,52.36027,4.85725,Entire home/apt,150,6,7,2022-09-15,0.08,1,0,1,0363 8BFE 5183 FF86 C300
12761526,Brand new hotel chique appartment!,69422882,Thomas,,Watergraafsmeer,52.35442,4.93148,Entire home/apt,168,3,44,2023-01-04,0.53,2,29,8,0363AA60F2234C34C481
11903464,Amazing 2p Jordan area city apartment,62782920,Martijn,,Centrum-West,52.3821,4.88626,Entire home/apt,155,2,44,2022-11-26,0.52,1,3,6,0363 1A75 2226 6FE7 4CB9
11933006,Entire App+garden+cat for 2p in Amsterdam West,4406417,Jolanda,,Bos en Lommer,52.37915,4.85889,Entire home/apt,95,2,17,2021-10-17,0.20,1,0,0,0363 6FB8 7C32 72D7 63BC
13144575,Boogaard’s Bed & Breakfast,72052828,Boogaard'S BnB,,Centrum-West,52.37304,4.89355,Private room,116,1,141,2023-02-21,2.54,2,58,66,0363 FD81 B990 9F95 8DC4
13152028,Bright and beautiful family home,17519276,Jolieke,,Westerpark,52.3918,4.87313,Entire home/apt,199,5,18,2023-03-05,0.23,1,72,4,0363 C799 EE93 9217 9691
12771666,Family appartment with big garden,5155963,Paul,,De Baarsjes - Oud-West,52.37053,4.86195,Entire home/apt,130,3,4,2020-08-10,0.05,1,0,0,0363 90C6 26D4 E009 FF55
13169294,Cosy family house in a quiet neigbourhood.,56203376,Ineke,,Watergraafsmeer,52.35323,4.93898,Entire home/apt,175,4,12,2018-07-01,0.15,1,0,0,0363 C9B0 7857 32BD 8782
12772984,Quiet & spacious family home with view on Amstel!,36507330,Thijs,,Watergraafsmeer,52.34219,4.91696,Entire home/apt,250,4,24,2022-10-23,0.30,1,11,4,03638A16DC8FF385F4B0
11942440,Cozy modern appartment with garden,7587618,Peppe + Karian,,Zuid,52.34558,4.86048,Entire home/apt,225,3,25,2022-08-15,0.36,1,166,3,0363 BB4F 79AD 892F 1578
12786067,Your own apartment @ the center of Amsterdam,69597539,Inge,,Centrum-West,52.38124,4.88842,Entire home/apt,140,3,51,2022-08-15,0.63,1,1,8,0363 F7B2 D90B AD1A 93D4
12788194,Beautiful apartment in de Pijp!,58965355,Tim,,De Pijp - Rivierenbuurt,52.35481,4.88744,Entire home/apt,180,2,20,2017-08-20,0.26,1,0,0,0363A9FD353CDB30C619
11946705,Spacious rooftop terrace apartment,19804637,Nathalie,,Oostelijk Havengebied - Indische Buurt,52.36434,4.93607,Entire home/apt,214,3,19,2022-08-21,0.23,1,0,4,0363 EE8E 8F2B F362 3977
13179196,Cosy apartment with rooftop in the centre of A’dam,7847130,Marloes,,De Baarsjes - Oud-West,52.36727,4.86668,Entire home/apt,114,1,23,2023-02-19,0.28,1,0,5,0363 EEEC 8C67 8C08 28BA
12801514,"Studio @30m from Vondelpark, in a quiet street.",14800933,Kenneth,,De Baarsjes - Oud-West,52.36116,4.87542,Entire home/apt,115,2,347,2023-03-06,4.17,1,13,59,0363 E43B DC65 1A88 8165
13187427,Charming house with garden- great for families,8777217,Imke,,Watergraafsmeer,52.35387,4.92996,Entire home/apt,195,3,6,2021-08-19,0.11,1,0,0,0363 19F7 B9E6 A463 04C8
12803920,Amazing appartment with balcony,29446363,David,,De Baarsjes - Oud-West,52.3616,4.86119,Entire home/apt,325,1,2,2016-08-14,0.03,1,0,0,0363 AEE7 FE0A A957 0AD8
13188340,Cosy apartment with garden in heart of Amsterdam!,73797316,Jacqueline,,Centrum-Oost,52.36828,4.92478,Entire home/apt,79,3,10,2019-10-30,0.15,1,0,0,0363 4A97 8EAC DC72 4383
12806203,Stylish apartment near city center,25946860,Ea,,Oud-Oost,52.35974,4.91483,Entire home/apt,300,2,19,2021-08-20,0.28,1,207,0,0363 A3ED 4513 E89C 8F36
13196981,Charming apartment with garden near Vondelpark,65712770,Martina,,Zuid,52.35422,4.84966,Entire home/apt,109,2,24,2019-09-15,0.34,1,0,0,0363 DF00 94A0 4769 42C6
11952977,Charming Appartment in the heart of Amsterdam.,1335625,Anne,,Centrum-West,52.38161,4.88375,Entire home/apt,275,2,39,2023-01-02,0.46,1,0,7,0363 7A51 0DAB C550 FB9C
12808277,Unique house with big sunny garden,2838968,Barbara En Arjan,,De Baarsjes - Oud-West,52.37094,4.86425,Entire home/apt,400,3,14,2020-01-02,0.17,1,0,0,0363 1103 ACEB 98E8 FA05
11962960,☆ spacious Apt @Vondelpark w balcony and garden ☆,2346326,Maximilian,,Zuid,52.348694,4.856783,Entire home/apt,159,9,28,2021-08-10,0.35,1,0,0,0363 3A25 6372 48DC BB69
13198248,"Stylish house-boat, perfectly located",505271,Michiel,,De Baarsjes - Oud-West,52.37238,4.87376,Entire home/apt,150,2,48,2023-02-22,0.58,1,0,6,0363F5946BED92B56BB8
12809324,Spacious and light corner apartment,18471927,Lilia,,De Baarsjes - Oud-West,52.36077,4.85359,Entire home/apt,164,2,21,2022-06-24,0.25,1,3,2,0363 BA58 7840 81A6 2EAC
12006505,"Creative, Cosy, Warm, Apartment",33037959,Mark,,De Pijp - Rivierenbuurt,52.35388,4.89877,Entire home/apt,127,5,13,2022-04-03,0.15,1,0,3,0363 3990 324F 6EFC 780D
12839333,"Idyllic, peaceful house + garden in trendy area!",4736257,Iva,,Noord-West,52.41339,4.89372,Entire home/apt,120,4,14,2020-01-03,0.17,1,6,0,0363 CC9C 7371 9387 F563
13219341,"Stunning, big and comfortable house",37062061,Casper,,Watergraafsmeer,52.34299,4.95102,Entire home/apt,230,3,27,2019-07-09,0.33,1,69,0,0363 AE62 D2B2 3068 2241
13245827,"Comfortable family house, max 2 adults & children",10783022,Sabrina,,Watergraafsmeer,52.35631,4.93949,Entire home/apt,220,3,4,2022-08-18,0.07,1,3,1,0363 3C64 7E5F B551 5BB6
13247212,Modern houseboat on broad canal - very central,8657706,Elwin,,Centrum-Oost,52.37288,4.90648,Entire home/apt,449,2,51,2022-10-10,0.62,1,0,6,0363 167D 0283 CEE0 FCBA
13256599,Sabine and Walter Euler apartment,13213532,Historical Canal House,,Centrum-West,52.36861,4.88607,Entire home/apt,225,7,90,2023-02-27,1.10,2,264,12,036322D1298705A8F1EE
13262666,Laid back town house with garden and terrace!,9015391,Elle,,Bijlmer-Oost,52.32001,4.96323,Private room,55,2,17,2018-05-12,0.21,1,0,0,0363 AF52 379C CB42 1CCD
12863352,Stylish comfort w/view in ideal Jordaan location,37146001,Maxim,,Centrum-West,52.38254,4.88335,Entire home/apt,351,3,30,2022-12-20,0.37,1,124,5,0363 61D2 F0E3 8E84 0B52
13269845,Clean & light apartment colorful,26460374,Diede,,Bos en Lommer,52.37946,4.85634,Entire home/apt,150,3,0,,,1,86,0,0363 C157 D86C 00B9 125C
12015141,Private modern Studio at quiet Parc,9657216,Jacqueline,,De Baarsjes - Oud-West,52.36448,4.85166,Private room,181,3,29,2019-10-07,0.40,1,32,0,0363 4E1F EBDB CA5E 7F7E
12039992,3 bedroom apart. Great for families! Close to RAI,11661424,Nick & Kirsten,,Zuid,52.34993,4.87882,Entire home/apt,500,4,36,2022-09-12,0.43,1,0,5,0363 F7BF 426B 3565 2DB6
12920724,Cosy/modern apartment and garden,25348988,Marij,,Oostelijk Havengebied - Indische Buurt,52.36431,4.93571,Entire home/apt,170,3,35,2023-01-01,0.42,1,0,5,0363 8D74 4AC2 E304 5748
12051114,Cosy apartment | 2 bedrooms & a balcony | Jordaan,241515,Celine,,Centrum-West,52.37592,4.88042,Entire home/apt,420,2,20,2022-07-17,0.24,1,0,3,0363 EB6B FD5B 9B2B 52E5
12058561,Enjoyable stay in museum district,2986709,Dina-Perla,,Zuid,52.35518,4.881,Private room,79,1,308,2023-03-05,3.66,3,289,53,0363 7C88 6FCC CBFD 195E
13272633,Private 2-bedroom apartment near Artis Zoo,231589707,Marie-Renée,,Centrum-Oost,52.36532,4.91091,Private room,199,2,149,2023-02-16,1.81,1,133,17,0363 5404 F7EC 320E 3018
12927726,60m² cosy and light apartment in Amsterdam West,70934352,Johan,,De Baarsjes - Oud-West,52.36348,4.85591,Entire home/apt,139,2,18,2019-11-03,0.22,1,0,0,0363 8DB0 7957 7E16 5090
13289822,Luxury Bedroom/Suite on Private floor incBreakfast,4673073,Aj,,Gaasperdam - Driemond,52.29034,4.98011,Private room,89,1,60,2022-12-29,0.83,1,349,18,0363 A9CB B109 423D F028
12940835,Cosy light appartment @ lively eastside,30893867,Maaike,,Oostelijk Havengebied - Indische Buurt,52.3652,4.93744,Entire home/apt,79,5,8,2020-03-07,0.12,1,0,0,0363 941C 84D0 9B55 26CE
12059101,Cosy room in bohemian apartment (shared),64596266,Henkk,,De Pijp - Rivierenbuurt,52.34476,4.89201,Private room,79,4,194,2023-03-05,2.32,1,225,44,0363 DFA3 9B23 DCE8 BFFC
12940893,"Beautiful, cozy apartment next to the Vondelpark",70110301,Leonie,,De Baarsjes - Oud-West,52.3587,4.8601,Entire home/apt,120,2,10,2019-05-25,0.13,1,0,0,0363 FF9B FE88 07C2 653B
12949044,Bright apartment in city centre,71130310,Juul,,Centrum-West,52.37824,4.88181,Entire home/apt,250,2,5,2023-01-02,0.06,1,0,3,0363 7A6E 65D1 BC87 6CBB
13291327,"Appartment with garden, 5 min from Vondelpark",74999205,Roderik,,Zuid,52.34809,4.84857,Entire home/apt,180,2,64,2023-01-01,0.80,1,0,10,0363 E6BB 640F B300 C0CC
13294936,Spacious apartment with rooftop terrace!,41519249,Nienke,,Bos en Lommer,52.37325,4.85107,Entire home/apt,229,2,12,2023-01-03,0.15,1,0,1,0363 02EA 808A F585 88CB
12949094,Stylish and light apartment in Amsterdam,2724950,Monique,,Oud-Oost,52.35784,4.90919,Entire home/apt,169,2,18,2019-11-15,0.22,1,0,0,0363 2B4D E8F4 EAAA 1E6B
12970674,"Ensuite bathroom, great location",158271,Parag,,Centrum-Oost,52.36306,4.9083,Private room,90,3,248,2022-04-10,3.12,1,0,7,0363 6BDF AE09 2065 A723
13302853,Spacious family-home on waterside near centre,75141793,Marleen,,Oostelijk Havengebied - Indische Buurt,52.37017,4.94396,Entire home/apt,250,3,12,2022-08-21,0.15,1,0,4,0363 7ED5 6B53 0203 C19C
12065591,Cozy canal house in city center,64641365,Nikkie,,Centrum-West,52.38018,4.87985,Private room,169,4,114,2022-12-21,1.40,1,156,8,0363 1ABB 4389 E2EF D557
12977165,Modern & bright design appartement,44233937,Buket,,Bos en Lommer,52.37916,4.83898,Entire home/apt,150,1,30,2020-03-10,0.36,1,7,0,0363 B78F 2939 9D3D AF06
13304281,Great large  bedroom Inc breakfast,16654931,Yoshi,,Oud-Noord,52.3985,4.91342,Private room,80,2,123,2020-01-26,1.57,1,0,0,0363 CD7B D943 6E95 B825
12997843,Bright 1 bedroom apartment with balcony,14788374,Jan,,De Pijp - Rivierenbuurt,52.34262,4.90868,Entire home/apt,194,2,8,2022-08-02,0.10,1,0,1,0363 E255 E63D 6BA0 74D3
13308006,Authentic Amsterdam Basement,35762833,Marian,,De Baarsjes - Oud-West,52.35837,4.85969,Private room,101,2,161,2023-02-20,1.96,1,1,34,0363F55C154CE0567547
12079751,Modern Apartment in Tranquil Location,64676158,Pim,,Westerpark,52.38224,4.86862,Entire home/apt,159,4,61,2023-03-01,0.72,1,0,2,0363 F8B5 F474 4F0A 60B4
12082536,Studio 10 minutes From City centre,64754441,Rijk,,Watergraafsmeer,52.34042,4.92106,Entire home/apt,85,4,39,2023-01-02,0.46,1,21,5,0363 D775 D41A D315 119F
12104462,Bright & modern studio in upcoming area!,27573814,Yenneke,,Oostelijk Havengebied - Indische Buurt,52.36214,4.93602,Entire home/apt,90,2,34,2020-02-09,0.42,1,0,0,0363 D4A6 2D6C 4DD9 6B42
13001861,Stylish green apartment near the beautiful Jordaan,19523242,Stefan,,Bos en Lommer,52.37732,4.86135,Entire home/apt,200,3,58,2020-03-08,0.71,1,0,0,0363 4200 E7A2 24C9 805E
13004307,Private 100m2 apartment in green city centre,30359523,Carmen,,Centrum-Oost,52.37422,4.9211,Entire home/apt,175,5,9,2022-09-21,0.11,1,0,4,0363 0A87 6B2A CC4A 4457
13320875,Self designed house in Amsterdam-North,23367505,Nienke,,Oud-Noord,52.39825,4.90592,Entire home/apt,500,5,5,2019-08-19,0.07,1,16,0,0363 434A 9182 2289 2A68
13017363,Great place near Westerpark/Jordaan,7528156,Isabelle,,Westerpark,52.37824,4.87087,Entire home/apt,225,7,20,2023-01-02,0.25,1,251,2,0363 1679 4DB2 C33F 2B99
13327626,Luxurious Apartment w Rooftop Terrace.,21095754,Joost,,Westerpark,52.38404846191406,4.873538970947266,Entire home/apt,235,7,7,2022-10-22,0.09,1,0,2,0363 FD5A 13AC 4876 4BB9
12106511,Bright & Relaxed Studio,63047687,Jurrian,,Watergraafsmeer,52.33947,4.9185,Entire home/apt,69,2,63,2022-10-30,0.77,1,0,11,0363 646B B9D1 BE61 482E
13017542,Spacious and quiet apartment near city center,53966656,Degi,,De Baarsjes - Oud-West,52.37027,4.85532,Entire home/apt,200,2,38,2023-01-02,0.47,1,39,12,0363 2501 D682 C071 4D4B
13330153,Big family house @ industrial wharf area Amsterdam,6828517,Emely,,Noord-West,52.40716,4.90064,Entire home/apt,120,4,14,2022-08-04,0.17,1,0,3,0363 A347 DA85 DA3A CDEF
13034385,Private room at the  KNSM island Amsterdam,45863923,Jan Willem,,Oostelijk Havengebied - Indische Buurt,52.377174377441406,4.94814395904541,Private room,84,2,137,2023-02-27,1.66,1,21,15,0363 0BB4 935D AD9D 4392
13350004,Modern appartment in upcoming and trendy east,6323743,Tim,,Oostelijk Havengebied - Indische Buurt,52.36361,4.93796,Entire home/apt,150,25,32,2022-04-01,0.39,1,0,3,0363 3021 61D9 6C00 A200
13353566,Amsterdam City & Rural Life Combined. Free Parking,75415761,Iris,,Noord-Oost,52.38531,4.95352,Private room,379,7,19,2019-06-17,0.29,4,190,0,0363 6C05 84EB 97A6 B302
13389882,Cozy renovated apartment 3 min walk from Jordaan,18081557,Paul,,Westerpark,52.3789,4.87492,Entire home/apt,250,5,27,2021-09-05,0.34,1,0,0,0363 BA5F 7F2B 1975 1890
13040996,Big Bed in private room in CENTER of AMSTERDAM!,31817443,Gina,,Westerpark,52.38741,4.88208,Private room,58,1,454,2023-02-23,5.60,2,188,84,0363 BB9D F026 723D 64AD
13419312,"Tiny palace, 2 floors, A'dam Westerpark-Jordaan",19617153,Hans,,Westerpark,52.38371,4.8743,Entire home/apt,155,3,58,2022-08-13,0.73,1,6,5,03637D1DDC1AE88BBB59
13421459,Incredible APT IN JORDAAN | Sunny BALCONY,1464510,Wendy And Bram,,Centrum-West,52.37178,4.88017,Entire home/apt,322,3,58,2022-08-11,0.71,5,0,6,0363 FF6F 02B4 A337 90F0
13041188,Quiet canal apartment for seniors,72127124,Alexander,,Centrum-Oost,52.3698,4.91043,Entire home/apt,50,21,0,,,1,0,0,0363 835D BE0D 20D0 4BF3
13428614,"Beautiful, spacious 2 bed apt close to city center",5104764,Thijs,,Bos en Lommer,52.3779,4.86199,Entire home/apt,150,2,40,2022-10-09,0.49,1,0,8,0363 4E2B 512E CD6A E321
12117800,"Cosy, light, calm & amazing location",6547222,Emily,,Zuid,52.347,4.85955,Entire home/apt,75,3,8,2017-09-24,0.10,1,0,0,0363 A76E 08CE C8DB 4EC8
12118597,"Nice appartment, big sunny garden!",65013030,Judith,,Watergraafsmeer,52.35112,4.94285,Entire home/apt,83,4,64,2022-07-03,0.77,1,128,3,0363 BBF7 153F 18F2 45BF
12130964,Design loft with sunroom and garden in trendy area,6174193,Ernst,,De Baarsjes - Oud-West,52.37238,4.85266,Entire home/apt,120,4,22,2020-07-10,0.26,1,0,0,0363 7048 C516 98AC C3C7
12139525,Large penthouse with roof terrace near Vondelpark.,4652697,Pim,,Zuid,52.35166,4.85767,Entire home/apt,525,3,29,2023-01-02,0.36,1,71,6,0363 3649 02C6 C480 9D11
13049566,Home with garden for family (with kids),14004831,Lianne,,Noord-Oost,52.4069,4.93517,Entire home/apt,150,7,12,2022-08-07,0.15,1,0,1,0363 2B16 FE7F 8B50 6947
13429174,Garden apartment. Private room. Old West Amsterdam,76572471,Glendon,,De Baarsjes - Oud-West,52.37178,4.85301,Private room,52,3,268,2023-02-28,3.87,2,10,60,0363 0A67 E566 D0FA AE65
13051355,Boogaard's B&B (Center of old city),72052828,Boogaard'S BnB,,Centrum-West,52.37103,4.89583,Private room,121,1,191,2023-02-22,2.32,2,38,57,0363 FD81 B990 9F95 8DC4
13431398,"Light apartment, sunny balcony, near Vondelpark",76597863,Alex,,De Baarsjes - Oud-West,52.36278,4.8528,Entire home/apt,95,1,44,2020-08-03,0.54,1,0,0,0363 24EB 18C0 D574 E9DA
12141525,Shroom Room - FireJuice Amsterdam,3335546,Sonia,,Noord-West,52.4237,4.89228,Private room,90,2,89,2022-11-05,1.06,1,17,13,0363 362A E29E E70A 51A7
13072405,Francesco's house,38499430,Francesco,,Geuzenveld - Slotermeer,52.37788,4.8029,Private room,69,1,270,2023-02-26,3.27,1,40,54,0363 E4D1 58DE 82C0 D146
12142156,Bright and cosy loft near Vondelpark,725727,Colin Jeffrey,,De Baarsjes - Oud-West,52.36695,4.86726,Entire home/apt,243,1,9,2023-01-01,1.08,1,68,9,0363 7ED3 20C8 A887 A36E
12143783,Perfect apartment near Jordaan area,40768140,Siebe,,Westerpark,52.38073,4.86817,Entire home/apt,200,4,45,2022-10-18,0.56,1,0,5,0363 6CCD 9A08 B43E C01C
13439708,Luxury waterfront villa - 4 pers. - free parking,28640347,Marc & Ellen,,IJburg - Zeeburgereiland,52.35336,4.99456,Entire home/apt,350,3,10,2020-08-01,0.15,2,67,0,0363366AA093E71B6517
13441385,"Close to Center, Jordaan, Park,  yet very quiet",45194167,Sophie And Bas,,Westerpark,52.38261,4.87531,Entire home/apt,214,2,38,2023-02-05,0.47,1,0,9,0363 1686 0BCD 9BF0 742A
13074889,Spacious apartment with a view over Amsterdam,98647,Piet-Hein,,Zuid,52.34389,4.86687,Entire home/apt,271,4,37,2022-10-17,0.45,1,8,6,0363761B5E258B511B03
13449471,Perfect for family: with garden near museum square,3248360,Stijn,,De Pijp - Rivierenbuurt,52.35643,4.88806,Entire home/apt,356,4,6,2022-08-12,0.09,1,4,1,0363 BCF4 E6A9 620D 338F
13080195,Boathouse in the heart of Amsterdam!,44725462,Merel,,Centrum-West,52.36932,4.882543,Private room,188,2,74,2023-03-04,0.90,1,90,34,0363 486D 299C FE6E 6D54
13460110,Rooftop apartment with a terrace in Amsterdam.,76925642,Nienke,,Oud-Noord,52.39023,4.92482,Private room,98,2,172,2023-03-05,2.11,1,15,41,0363DD4A135A3A37C968
12145656,Historical houseboat | city center,65203498,Titus,,Centrum-Oost,52.37376,4.92702,Private room,85,2,167,2022-11-12,2.06,1,23,49,0363 7345 FFFC 23BD 1260
12160646,Cosy Apartment Amsterdam North,38440609,Fenna,,Oud-Noord,52.38381,4.9146,Entire home/apt,200,5,22,2023-01-03,0.26,1,38,1,0363 A0CA 322A B879 B728
13094970,Marvelous ideally located 8-room appartment,30604903,Ingmar,,De Pijp - Rivierenbuurt,52.34108,4.89566,Entire home/apt,150,14,0,,,1,0,0,0363 B5FA ED71 9AC1 5E41
13103861,Vintage Attic Studio,72822537,Alexander,,Centrum-Oost,52.36245,4.904,Private room,91,3,244,2023-02-18,3.03,1,31,50,0363 97B5 C516 A2BC 4704
12164521,Great Spot by Museum Square!,65337161,Erik,,Zuid,52.35004,4.85956,Entire home/apt,195,3,26,2022-08-25,0.31,1,24,4,0363CA3638B21C3E0770
13463110,Light bedroom with private bathroom,66691578,Mirjam,,IJburg - Zeeburgereiland,52.36157,4.97639,Private room,115,3,103,2022-12-12,1.26,1,32,22,0363 5CFA C818 B799 F1F6
